source,slug,status,severity,score,summary,issues
database,visual-binge-watch-wave6,draft,Pass,90,results=16/16; avgSummary=143; thinRows=0,
database,visual-doc-watch-wave6,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,visual-dubbed-pref-wave6,draft,Pass,90,results=16/16; avgSummary=145; thinRows=0,
database,visual-family-tv-wave6,draft,Pass,90,results=16/16; avgSummary=151; thinRows=0,
database,visual-long-form-wave6,draft,Pass,90,results=16/16; avgSummary=150; thinRows=0,
database,visual-movie-pick-couple-wave6,draft,Pass,90,results=16/16; avgSummary=153; thinRows=0,
database,visual-one-episode-wave6,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,visual-ott-switch-wave6,draft,Pass,90,results=16/16; avgSummary=152; thinRows=0,
database,visual-popcorn-pick-wave6,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,visual-projector-night-wave6,draft,Pass,90,results=16/16; avgSummary=156; thinRows=0,
database,visual-rating-give-wave6,draft,Pass,90,results=16/16; avgSummary=145; thinRows=0,
database,visual-recommendation-trust-wave6,draft,Pass,90,results=16/16; avgSummary=156; thinRows=0,
database,visual-replay-fav-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,visual-review-after-wave6,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,visual-save-later-video-wave6,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,visual-seat-row-wave6,draft,Pass,90,results=16/16; avgSummary=151; thinRows=0,
database,visual-series-end-wave6,draft,Pass,90,results=16/16; avgSummary=149; thinRows=0,
database,visual-short-clip-wave6,draft,Pass,90,results=16/16; avgSummary=151; thinRows=0,
database,visual-spoiler-handle-wave6,draft,Pass,90,results=16/16; avgSummary=149; thinRows=0,
database,visual-subtitle-pick-wave6,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,visual-theater-time-wave6,draft,Pass,90,results=16/16; avgSummary=149; thinRows=0,
database,visual-thumbnail-trust-wave6,draft,Pass,90,results=16/16; avgSummary=147; thinRows=0,
database,visual-vlog-pick-wave6,draft,Pass,90,results=16/16; avgSummary=149; thinRows=0,
database,visual-weekly-wait-wave6,draft,Pass,90,results=16/16; avgSummary=152; thinRows=0,
database,visual-youtuber-follow-wave6,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,vital-alcohol-cut-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,vital-caffeine-cut-wave5,draft,Pass,90,results=16/16; avgSummary=138; thinRows=0,
database,vital-core-work-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,vital-dental-visit-wave5,draft,Pass,90,results=16/16; avgSummary=134; thinRows=0,
database,vital-digest-step-wave5,draft,Pass,90,results=16/16; avgSummary=134; thinRows=0,
database,vital-eye-check-wave5,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,vital-fast-try-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,vital-fever-step-wave5,draft,Pass,90,results=16/16; avgSummary=134; thinRows=0,
database,vital-fiber-add-wave5,draft,Pass,90,results=16/16; avgSummary=133; thinRows=0,
database,vital-foot-massage-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,vital-headache-step-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,vital-health-checkup-wave5,draft,Pass,90,results=16/16; avgSummary=133; thinRows=0,
database,vital-immunity-care-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,vital-latenight-stop-wave5,draft,Pass,90,results=16/16; avgSummary=134; thinRows=0,
database,vital-meal-time-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,vital-meds-time-wave5,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,vital-neck-posture-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,vital-protein-take-wave5,draft,Pass,90,results=16/16; avgSummary=136; thinRows=0,
database,vital-scale-check-wave5,draft,Pass,90,results=16/16; avgSummary=136; thinRows=0,
database,vital-shoulder-rotate-wave5,draft,Pass,90,results=16/16; avgSummary=134; thinRows=0,
database,vital-skin-visit-wave5,draft,Pass,90,results=16/16; avgSummary=136; thinRows=0,
database,vital-supplement-start-wave5,draft,Pass,90,results=16/16; avgSummary=136; thinRows=0,
database,vital-sweet-cut-wave5,draft,Pass,90,results=16/16; avgSummary=138; thinRows=0,
database,vital-vitamin-pick-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,vital-wrist-care-wave5,draft,Pass,90,results=16/16; avgSummary=134; thinRows=0,
database,warranty-registration-style-GAQ1,draft,P1,40,results=16/16; avgSummary=138; thinRows=16,P1 thin result rows: 16
database,water-temperature-choice-hFrW,draft,P1,40,results=16/16; avgSummary=134; thinRows=16,P1 thin result rows: 16
database,webtoon-comment-reading-qeOi,draft,P1,40,results=16/16; avgSummary=135; thinRows=16,P1 thin result rows: 16
database,wellness-body-signal-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,wellness-cafeteria-pick-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,wellness-condition-log-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,wellness-exercise-start-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,wellness-eye-rest-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,wellness-health-info-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,wellness-home-workout-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,wellness-late-night-snack-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,wellness-meal-balance-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,wellness-outdoor-air-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,wellness-posture-check-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,wellness-recovery-day-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,wellness-rest-sign-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,wellness-routine-break-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,wellness-sleep-alarm-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,wellness-snack-choice-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,wellness-stretch-time-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,wellness-walk-choice-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,wellness-warmup-style-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,wellness-water-reminder-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,work-after-work-switch-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,work-calendar-block-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,work-colleague-help-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,work-deadline-buffer-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,work-desk-focus-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,work-document-version-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,work-feedback-read-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,work-handoff-message-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,work-idea-share-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,work-lunch-break-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,work-meeting-note-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,work-meeting-question-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,work-mistake-recovery-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,work-project-start-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,work-remote-routine-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,work-task-close-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,work-task-priority-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,work-urgent-request-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,work-weekly-report-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,work-work-message-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,workplus-after-meeting-followup,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,workplus-approval-line-check,draft,P1,40,results=16/16; avgSummary=116; thinRows=16,P1 thin result rows: 16
database,workplus-cross-team-message,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,workplus-document-version-rule,draft,P1,40,results=16/16; avgSummary=117; thinRows=16,P1 thin result rows: 16
database,workplus-handoff-risk-note,draft,P1,40,results=16/16; avgSummary=121; thinRows=16,P1 thin result rows: 16
database,workplus-meeting-camera-choice,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,workplus-meeting-note-action,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,workplus-new-tool-adoption,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,workplus-office-seat-preference,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,workplus-office-supply-refill,draft,P1,40,results=16/16; avgSummary=116; thinRows=16,P1 thin result rows: 16
database,workplus-quick-question-timing,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,workplus-quiet-work-block,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,workplus-shared-drive-rules,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,workplus-team-calendar-check,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,workplus-urgent-task-triage,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,workplus-work-chat-threading,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,workplus-workday-wrap-up,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,advice-request-response-cvzX,published,Pass,90,results=16/16; avgSummary=201; thinRows=0,
database,ai-prompt-detail-style-3PJK,published,Pass,90,results=16/16; avgSummary=256; thinRows=0,
database,apology-message-style-XOIx,published,Pass,90,results=16/16; avgSummary=231; thinRows=0,
database,apology-style-FGmQ,published,Pass,90,results=16/16; avgSummary=277; thinRows=0,
database,app-permission-check-style-_rQV,published,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,appliance-manual-keeping-C-Gj,published,Pass,90,results=16/16; avgSummary=191; thinRows=0,
database,appointment-planning-style-DEG8,published,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,autumn-sentiment-type-wgf_,published,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,bathroom-shelf-order-jmdC,published,Pass,90,results=16/16; avgSummary=253; thinRows=0,
database,big-purchase-decision-style-k4As,published,Pass,90,results=16/16; avgSummary=259; thinRows=0,
database,birthday-care-style-aKhD,published,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,birthday-message-timing-JMAE,published,Pass,90,results=16/16; avgSummary=273; thinRows=0,
database,bookmark-save-type-ecFP,published,Pass,90,results=16/16; avgSummary=190; thinRows=0,
database,brain-opinion-mbti-lO1Z,published,Pass,90,results=16/16; avgSummary=203; thinRows=0,
database,browser-tab-control-unzW,published,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,cake-cutting-style-test-G9Ge,published,Pass,90,results=16/16; avgSummary=295; thinRows=0,
database,calendar-color-type-jLKH,published,Pass,90,results=16/16; avgSummary=272; thinRows=0,
database,canceled-plan-response-xyfb,published,Pass,90,results=16/16; avgSummary=158; thinRows=0,
database,cart-hold-style-Z3Mt,published,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,challenge-participation-style-test-DcIo,published,Pass,90,results=16/16; avgSummary=209; thinRows=0,
database,character-immersion-2WfA,published,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,charger-borrowing-boundary-zghP,published,Pass,90,results=16/16; avgSummary=272; thinRows=0,
database,choice-fatigue-type-jPIl,published,Pass,90,results=16/16; avgSummary=193; thinRows=0,
database,class-question-style-s5Wm,published,Pass,90,results=16/16; avgSummary=181; thinRows=0,
database,cloud-file-organization-ntHx,published,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,club-activity-style-rUMo,published,Pass,90,results=16/16; avgSummary=291; thinRows=0,
database,compliment-response-style-XxQq,published,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,conflict-cooling-time-rKHG,published,Pass,90,results=16/16; avgSummary=206; thinRows=0,
database,copywriting-practice-type-i4RP,published,Pass,90,results=16/16; avgSummary=193; thinRows=0,
database,coupon-decision-style-XdLE,published,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,deadline-buffer-setting-XITN,published,Pass,90,results=16/16; avgSummary=287; thinRows=0,
database,delivery-waiting-style-USIB,published,Pass,90,results=16/16; avgSummary=186; thinRows=0,
database,desk-layout-style-I0VX,published,Pass,90,results=16/16; avgSummary=255; thinRows=0,
database,desk-snack-stash-F0f8,published,Pass,90,results=16/16; avgSummary=230; thinRows=0,
database,diary-decoration-type-BE_V,published,Pass,90,results=16/16; avgSummary=194; thinRows=0,
database,dm-boundary-type--qJH,published,Pass,90,results=16/16; avgSummary=200; thinRows=0,
database,door-holding-manners-7bbJ,published,Pass,90,results=16/16; avgSummary=239; thinRows=0,
database,drawing-style-mbti-test-aif7,published,Pass,90,results=16/16; avgSummary=220; thinRows=0,
database,drinking-buddy-type-test-x8nl,published,Pass,90,results=16/16; avgSummary=203; thinRows=0,
database,elevator-manner-style-_NOJ,published,Pass,90,results=16/16; avgSummary=309; thinRows=0,
database,elevator-small-talk-7ZoY,published,Pass,90,results=16/16; avgSummary=253; thinRows=0,
database,email-handling-style-xTrN,published,Pass,90,results=16/16; avgSummary=176; thinRows=0,
database,emergency-fund-style-ULX_,published,Pass,90,results=16/16; avgSummary=161; thinRows=0,
database,emotion-hiding-type--t0u,published,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,ending-interpretation-b2dc,published,Pass,90,results=16/16; avgSummary=153; thinRows=0,
database,episode-skip-threshold-5FGC,published,Pass,90,results=16/16; avgSummary=159; thinRows=0,
database,expectation-disappointment-hWUl,published,Pass,90,results=16/16; avgSummary=157; thinRows=0,
database,family-conflict-style-ZVxf,published,Pass,90,results=16/16; avgSummary=267; thinRows=0,
database,fandom-temperature-cp2E,published,Pass,90,results=16/16; avgSummary=176; thinRows=0,
database,favor-refusal-style-wMAG,published,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,feed-upload-standard-mAzK,published,Pass,90,results=16/16; avgSummary=219; thinRows=0,
database,feedback-reception-tendency-test-A9WY,published,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,filename-organization-tendency-test-T6tA,published,Pass,90,results=16/16; avgSummary=267; thinRows=0,
database,fine-dust-plan-change-nL0H,published,Pass,90,results=16/16; avgSummary=223; thinRows=0,
database,first-impression-style-jbpt,published,Pass,90,results=16/16; avgSummary=271; thinRows=0,
database,first-meeting-silence-AexZ,published,Pass,90,results=16/16; avgSummary=284; thinRows=0,
database,free-trial-cancel-style-ZfS7,published,Pass,90,results=16/16; avgSummary=276; thinRows=0,
database,friend-advice-style-PSLS,published,Pass,90,results=16/16; avgSummary=293; thinRows=0,
database,friend-photo-tagging-CKu1,published,Pass,90,results=16/16; avgSummary=245; thinRows=0,
database,friendship-pace-style-UsWe,published,Pass,90,results=16/16; avgSummary=214; thinRows=0,
database,goods-keeping-type-3ez-,published,Pass,90,results=16/16; avgSummary=205; thinRows=0,
database,group-chat-read-style-WLA_,published,Pass,90,results=16/16; avgSummary=263; thinRows=0,
database,group-trip-role-CIMN,published,Pass,90,results=16/16; avgSummary=257; thinRows=0,
database,gukmul-vs-bibim-style-test-p0Q2,published,Pass,90,results=16/16; avgSummary=246; thinRows=0,
database,heatwave-appointment-boundary-3uGU,published,Pass,90,results=16/16; avgSummary=290; thinRows=0,
database,hobby-tool-upgrade-2kvY,published,Pass,90,results=16/16; avgSummary=182; thinRows=0,
database,holiday-family-energy-gSgu,published,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,home-bedding-change-rhythm,published,Pass,90,results=16/16; avgSummary=290; thinRows=0,
database,home-closet-season-shift,published,Pass,90,results=16/16; avgSummary=287; thinRows=0,
database,home-desk-reset-routine,published,Pass,90,results=16/16; avgSummary=290; thinRows=0,
database,home-entryway-organization,published,Pass,90,results=16/16; avgSummary=281; thinRows=0,
database,home-noise-boundary-FDVK,published,Pass,90,results=16/16; avgSummary=159; thinRows=0,
database,home-pantry-inventory,published,Pass,90,results=16/16; avgSummary=293; thinRows=0,
database,home-plant-watering-routine,published,Pass,90,results=16/16; avgSummary=290; thinRows=0,
database,household-tool-borrowing-KufB,published,Pass,90,results=16/16; avgSummary=261; thinRows=0,
database,insurance-clause-check-v2KO,published,Pass,90,results=16/16; avgSummary=274; thinRows=0,
database,jikdaeding-personality-test-2EK2,published,Pass,90,results=16/16; avgSummary=188; thinRows=0,
database,jjigae-vs-gukmul-personality-test-Wb50,published,Pass,90,results=16/16; avgSummary=184; thinRows=0,
database,kimbap-dna-test-wTRs,published,Pass,90,results=16/16; avgSummary=250; thinRows=0,
database,korean-genre-style-test-C7vy,published,Pass,90,results=16/16; avgSummary=223; thinRows=0,
database,laundry-detergent-choice-OFpy,published,Pass,90,results=16/16; avgSummary=262; thinRows=0,
database,leaving-check-style-rezv,published,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,library-seat-selection-test-PHK_,published,Pass,90,results=16/16; avgSummary=278; thinRows=0,
database,limited-drop-queue-GoUr,published,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,lost-item-response-style-hhXS,published,Pass,90,results=16/16; avgSummary=297; thinRows=0,
database,lunchbox-style-test-BQ9n,published,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,meeting-note-taking-vYN8,published,Pass,90,results=16/16; avgSummary=265; thinRows=0,
database,meme-reaction-style-test-Fi2N,published,Pass,90,results=16/16; avgSummary=216; thinRows=0,
database,monsoon-indoor-plan-iouR,published,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,monthly-planner-map-pzVq,published,Pass,90,results=16/16; avgSummary=216; thinRows=0,
database,morning-window-open-bAAy,published,Pass,90,results=16/16; avgSummary=256; thinRows=0,
database,movie-credit-patience-wdtV,published,Pass,90,results=16/16; avgSummary=276; thinRows=0,
database,movie-picking-style-test-enKw,published,Pass,90,results=16/16; avgSummary=226; thinRows=0,
database,neighbor-smalltalk-style-eCoH,published,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,newsletter-curation-type-VmMb,published,Pass,90,results=16/16; avgSummary=184; thinRows=0,
database,newyear-goal-stamina-9kXr,published,Pass,90,results=16/16; avgSummary=156; thinRows=0,
database,nickname-acceptance-style-Y7BO,published,Pass,90,results=16/16; avgSummary=196; thinRows=0,
database,nickname-choice-type-QB-a,published,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,parcel-unboxing-style-6bhe,published,Pass,90,results=16/16; avgSummary=193; thinRows=0,
database,password-care-type-m9Ff,published,Pass,90,results=16/16; avgSummary=264; thinRows=0,
database,perfection-balance-1xQC,published,Pass,90,results=16/16; avgSummary=263; thinRows=0,
database,pizza-topping-mbti-test-hFyj,published,Pass,90,results=16/16; avgSummary=218; thinRows=0,
database,plant-care-style-n-bg,published,Pass,90,results=16/16; avgSummary=285; thinRows=0,
database,popup-store-reaction-QO-G,published,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,practice-participation-attitude-test-6z2j,published,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,price-alert-waiting-GPDC,published,Pass,90,results=16/16; avgSummary=153; thinRows=0,
database,procrastination-excuse-90j1,published,Pass,90,results=16/16; avgSummary=195; thinRows=0,
database,product-review-reading-style-t4jU,published,Pass,90,results=16/16; avgSummary=283; thinRows=0,
database,professor-consultation-readiness-test-lG38,published,Pass,90,results=16/16; avgSummary=197; thinRows=0,
database,promise-delay-reaction-nBFg,published,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,puzzle-solving-style-j5tm,published,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,quiz-pmctma-8zTO,published,Pass,90,results=16/16; avgSummary=282; thinRows=0,
database,quiz-tsa4s7-i_Ns,published,Pass,90,results=16/16; avgSummary=265; thinRows=0,
database,recycling-style-uVwT,published,Pass,90,results=16/16; avgSummary=156; thinRows=0,
database,reels-save-type-aTza,published,Pass,90,results=16/16; avgSummary=227; thinRows=0,
database,refund-exchange-style-p9m8,published,Pass,90,results=16/16; avgSummary=234; thinRows=0,
database,rejection-recovery-type-BQ7K,published,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,report-writing-style-test-mbti-5zzN,published,Pass,90,results=16/16; avgSummary=291; thinRows=0,
database,reunion-energy-type-O7te,published,Pass,90,results=16/16; avgSummary=240; thinRows=0,
database,review-routine-style-7DoW,published,Pass,90,results=16/16; avgSummary=279; thinRows=0,
database,room-temperature-control-Iyh6,published,Pass,90,results=16/16; avgSummary=186; thinRows=0,
database,salad-dressing-mbti-test-vb9p,published,Pass,90,results=16/16; avgSummary=228; thinRows=0,
database,scent-rest-type-pS0q,published,Pass,90,results=16/16; avgSummary=196; thinRows=0,
database,scholarship-preparation-test-XfMX,published,Pass,90,results=16/16; avgSummary=267; thinRows=0,
database,search-query-style-w81Y,published,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,secret-keeping-style-zDhY,published,Pass,90,results=16/16; avgSummary=217; thinRows=0,
database,series-rewatch-trigger-JYm_,published,Pass,90,results=16/16; avgSummary=233; thinRows=0,
database,shared-fridge-etiquette-JVC8,published,Pass,90,results=16/16; avgSummary=265; thinRows=0,
database,shared-space-style-MS5K,published,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,shoe-rack-order-NEo-,published,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,sink-dish-timing-ckDP,published,Pass,90,results=16/16; avgSummary=273; thinRows=0,
database,slang-adoption-type-cc0Q,published,Pass,90,results=16/16; avgSummary=235; thinRows=0,
database,sns-profile-vibe-3Pd7,published,Pass,90,results=16/16; avgSummary=259; thinRows=0,
database,solo-time-recharge-fhhz,published,Pass,90,results=16/16; avgSummary=194; thinRows=0,
database,split-bill-discussion-S3YP,published,Pass,90,results=16/16; avgSummary=196; thinRows=0,
database,spoiler-boundary-FnQO,published,Pass,90,results=16/16; avgSummary=284; thinRows=0,
database,spring-change-drive-zy00,published,Pass,90,results=16/16; avgSummary=160; thinRows=0,
database,story-highlight-curation-Ik3b,published,Pass,90,results=16/16; avgSummary=278; thinRows=0,
database,subway-vs-bus-personality-test-93VO,published,Pass,90,results=16/16; avgSummary=233; thinRows=0,
database,sushi-mbti-test-Yw65,published,Pass,90,results=16/16; avgSummary=236; thinRows=0,
database,tanghulu-mbti-test-ej0S,published,Pass,90,results=16/16; avgSummary=285; thinRows=0,
database,tangsooyuk-test-8enk,published,Pass,90,results=16/16; avgSummary=209; thinRows=0,
database,test-quiz-2-godsaeng-master-Tjjb,published,Pass,90,results=16/16; avgSummary=206; thinRows=0,
database,timetable-planning-style-vQJS,published,Pass,90,results=16/16; avgSummary=266; thinRows=0,
database,trailer-trust-type-vTSg,published,Pass,90,results=16/16; avgSummary=217; thinRows=0,
database,trash-bag-replacement-mPUj,published,Pass,90,results=16/16; avgSummary=282; thinRows=0,
database,umbrella-prep-style-PBoR,published,Pass,90,results=16/16; avgSummary=193; thinRows=0,
database,umbrella-sharing-style-bTtR,published,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,utility-bill-style-NmoJ,published,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,vacation-afterglow-WWzL,published,Pass,90,results=16/16; avgSummary=237; thinRows=0,
database,vacation-handover-mbti-test-HJA0,published,Pass,90,results=16/16; avgSummary=281; thinRows=0,
database,waiting-line-behavior-0oBM,published,Pass,90,results=16/16; avgSummary=175; thinRows=0,
database,wallet-place-routine-mJpI,published,Pass,90,results=16/16; avgSummary=258; thinRows=0,
database,warranty-repair-response-vkIk,published,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,weekend-invitation-choice-euCX,published,Pass,90,results=16/16; avgSummary=178; thinRows=0,
database,winter-layering-style-fNqz,published,Pass,90,results=16/16; avgSummary=270; thinRows=0,
database,work-handover-style-test-8pFU,published,Pass,90,results=16/16; avgSummary=266; thinRows=0,
database,work-note-habit-test-r7CT,published,Pass,90,results=16/16; avgSummary=269; thinRows=0,
database,work-priority-test-bdXE,published,Pass,90,results=16/16; avgSummary=268; thinRows=0,
database,work-refusal-style-test-E4sK,published,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,work-request-style-PmKx,published,Pass,90,results=16/16; avgSummary=183; thinRows=0,
database,year-end-reflection-oF8m,published,Pass,90,results=16/16; avgSummary=270; thinRows=0,
data/quiz-wave3-200.json,home-closet-season-shift,source-json,Pass,90,results=16; avgSummary=288; thinRows=0,
data/quiz-wave3-200.json,home-desk-reset-routine,source-json,Pass,90,results=16; avgSummary=276; thinRows=0,
data/quiz-wave3-200.json,home-entryway-organization,source-json,Pass,90,results=16; avgSummary=339; thinRows=0,
data/quiz-wave3-200.json,home-pantry-inventory,source-json,Pass,90,results=16; avgSummary=207; thinRows=0,
data/quiz-wave3-200.json,home-bedding-change-rhythm,source-json,Pass,90,results=16; avgSummary=276; thinRows=0,
data/quiz-wave3-200.json,home-plant-watering-routine,source-json,Pass,90,results=16; avgSummary=276; thinRows=0,
data/quiz-wave3-200.json,home-trash-sorting-flow,source-json,Pass,90,results=16; avgSummary=288; thinRows=0,
data/quiz-wave3-200.json,home-toolbox-arrangement,source-json,Pass,90,results=16; avgSummary=339; thinRows=0,
data/quiz-wave3-200.json,home-storage-box-labeling,source-json,Pass,90,results=16; avgSummary=207; thinRows=0,
data/quiz-wave3-200.json,home-delivery-box-disposal,source-json,Pass,90,results=16; avgSummary=276; thinRows=0,
data/quiz-wave3-200.json,home-livingroom-reset,source-json,Pass,90,results=16; avgSummary=314; thinRows=0,
data/quiz-wave3-200.json,home-seasonal-decor-storage,source-json,Pass,90,results=16; avgSummary=276; thinRows=0,
data/quiz-wave3-200.json,home-household-stock-check,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave3-200.json,home-drawer-zone-making,source-json,Pass,90,results=16; avgSummary=276; thinRows=0,
data/quiz-wave3-200.json,home-cleaning-tool-choice,source-json,Pass,90,results=16; avgSummary=276; thinRows=0,
data/quiz-wave3-200.json,home-window-cleaning-timing,source-json,Pass,90,results=16; avgSummary=276; thinRows=0,
data/quiz-wave3-200.json,home-home-scent-choice,source-json,Pass,90,results=16; avgSummary=288; thinRows=0,
data/quiz-wave3-200.json,home-guest-ready-routine,source-json,Pass,90,results=16; avgSummary=288; thinRows=0,
data/quiz-wave3-200.json,home-home-noise-control,source-json,Pass,90,results=16; avgSummary=314; thinRows=0,
data/quiz-wave3-200.json,home-blanket-storage-style,source-json,Pass,90,results=16; avgSummary=276; thinRows=0,
data/quiz-wave3-200.json,home-kitchen-counter-reset,source-json,Pass,90,results=16; avgSummary=276; thinRows=0,
